,id,neg_model,pos_model,text,class
24,7360,0.8049742,0.19502579,I recently quit my job to produce $7146 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/31s1ZKDDkX,0
25,1211,0.92184937,0.07815069,got laid off today #LoL #WTF DRINK A #Beer for #Dinner,0
26,7614,0.029243307,0.97075677,Looking for a new #job in #NYC? Check out our open positions: https://t.co/1RgauuZpgQ #NewYork #Jobs https://t.co/rJCPk4ez1A,1
27,1449,0.03791632,0.9620837,Need to Make a Career Move?  Need a New Job?  Unemployed? @leezabyers Can Help: http://t.co/xCA4tEyvFa,1
28,4829,0.9447322,0.055267774,I learn by fucking up shit. In other news I am unemployed,0
29,7566,0.94341135,0.056588676,I was fired today. Im a badass,0
30,803,0.76097137,0.23902868,I am looking for a sales job or sales trainer position in Dallas.  Multiple Presidents Club Winner #hireme #salesjobs #careercorner,0
31,3298,0.93643695,0.063563034,Gave my supervisor a evaluation today also I got fired today,0
32,2032,0.037550446,0.9624495,Looking for a great career? Get Hired! https://t.co/1vxCFQSFja  #jobs #trending #jobsearch #career #job #gethired #hired #job #RT #CEO #CFO https://t.co/srkvLSYBqg,1
33,6116,0.043186326,0.95681363,Veeam Software posted a job you might be interested in. Inside Channel Developer Northeast - Greater Atlanta Area US via LinkedIn.,1
34,6558,0.94555354,0.054446485,I dont b having shit to do at work... my new position boring as hell but Im getting  PAID,0
35,39,0.9395195,0.06048046,Start my new job 6/30. Havent worked in an office in 6 yrs. Laid off 2 yrs ago...and worked from home the 4 yrs prior.,0
36,3206,0.035300907,0.96469915,Are you retired laid off looking for extra income? Join our Jan 13 webinar - Starting an Encore Business! https://t.co/1mJlsr3NWu#PCCSBDC https://t.co/pAyVYhe2uo,1
37,1025,0.032181907,0.96781814,Interested in a #job in #Kentucky 20005? This could be a great fit: https://t.co/qJpKzeZIWg #NowHiring #GetHired #SupplyChain #Hiring,1
38,7255,0.9254494,0.074550696,I Got Laid Off. What Does the Company Owe Me? http://t.co/RrXz83SSX3,0
39,4910,0.9430151,0.056984838,Steven hired me now I can quit school and my job,0
40,2496,0.03545812,0.96454185,Interested in a #job in #Chickasaw Alabama? This could be a great fit: https://t.co/PtGIscHa9u #NowHiring #GetHired #Manufacturing #Hiring,1
41,2526,0.039911833,0.96008813,Looking for a PGY1 or PGY2 pharmacy residency position? Registration is open for ASHP Resident Matching Program https://t.co/a1YZ7c1LsG,1
42,915,0.9326914,0.06730862,I applied for a job position and surprisingly I got a call back today ya girl is making moves,0
43,707,0.9497598,0.050240178,I do not want to apply for #SSI or any #welfare programs. My physical state is so that I have no choice but not to work. Ive been #fired,0
44,2917,0.9480925,0.0519075,I got offered a full time position at work today &amp; I also forgot to clock in at work today. So thats how my days going.,0
45,4058,0.9494687,0.05053135,So like having a job is cool an all and I know I just got hired like 4 days ago but can I get Monday off? And possibly Tuesday?,0
46,3146,0.9284643,0.07153571,So I quit my job yesterday. Is this when I should start watching How To Live With Your Parents? #PleaseKnock,0
47,6410,0.9403837,0.059616283,Well I basically got fired today from my job soo thats cool,0
48,6134,0.03515139,0.96484864,Amazon posted a job you might be interested in. Quality Assurance Engineer - Amazon Game Studios - Orange County … http://t.co/SAa5ejTCSw,1
49,4851,0.6924079,0.30759212,Anybody Hiring?? Quick Learner! I put heart into my work! I have applied to so many places and continue too! I am reaching out to everyone!,0
50,4151,0.88707733,0.11292265,Im currently unemployed Now watch me Whip       😜   👊/||\_      /¯    ¯\Now watch me Labor Day       😎     _/||\_      /¯    ¯\,0
51,6856,0.92967176,0.07032826,This is the first time since I was 14 that I have been unemployed. Life feels weird,0
52,5693,0.9458679,0.05413212,I finished at Barnes and Noble yesterday. I start my new job Monday. Enjoying 2 days of being an unemployed bum.,0
53,1397,0.03320473,0.96679527,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job &amp; Career... http://t.co/TKj3x6Gnoc,1
54,6872,0.95196295,0.048037045,This is the first time since my first semester at A&amp;M that Ive been unemployed. Its the weirdest thing ever.,0
55,1239,0.032873146,0.96712685,A business opportunity you can work from home and get paid daily!!  http://t.co/pIMK53yJfx,1
56,6096,0.037585817,0.9624142,Microsoft posted a job you might be interested in. Berater Systems Management (m/w) - Cologne Area Germany DE via LinkedIn.,1
57,2712,0.035376884,0.96462315,#Job #Bakersfield Store Protection Specialist at Ross Stores (Bakersfield CA): This position provides a visib... http://t.co/SaKYGbqOlU,1
58,7178,0.046925202,0.9530748,Looking for work?  Are you unemployed?  We are now hiring. http://t.co/uwCbHWfUuh http://t.co/hIAJMSf8Yp,1
59,5808,0.04642212,0.9535778,Citi posted a job you might be interested in: VP Investor Services - Private Equity (Ohio) - Columbus Ohio Area US.,1
60,91,0.92862475,0.07137527,I got hired and quit in the same day,0
61,6335,0.5172752,0.4827248,Currently taking applications for a back-tickler/masseuse/chef/bae.Apply by replying to this tweet. I know this position is high demand!,1
62,5748,0.912571,0.087429054,Anyone know any places that are hiring bc im really close to quitting and walking out,0
63,1737,0.94337857,0.05662148,@BarackObama 15 year teacher assistant laid off over a year unemployment funds almost gone. Cant find work. Now what? I fear being homeless,0
64,6616,0.045741048,0.954259,Tired of working for someone else?  Here is an opportunity to own your own body shop and towing service. To see... https://t.co/gVwZ2Fu10j,1
65,2046,0.03394101,0.96605897,Looking to make a career change? http://t.co/4Ij4flTi9y       #linkedin #monster #hotjobs #gethired #careerbuilder #jobs #hiring #management,1
66,6505,0.92544526,0.07455477,I had a talk with the board of Directors at $JCP today  I have taken a large position in JCP I told them if I lose money someone ........,0
67,4441,0.9033451,0.09665492,Who knows of any jobs hiring ? Morning afternoon night shift whatever,0
68,6331,0.27345222,0.7265478,I am currently needing to fill several Restaurant Management positions.  Please send me your email address and I...: http://t.co/KT49ESWs,1
69,4089,0.9392826,0.06071741,Got hired today for a really good new job but theyre asking me to cut my hair...,0
70,7118,0.93050855,0.069491476,@strundbooks fired me for refusing #circumcision but i think im eligible for unemployment. #xmas is saved,0
71,1706,0.9388326,0.061167385,Sucks being laid off. Least I get unemployment,0
72,4463,0.88141334,0.11858665,Anyone know of any jobs hiring????,0
73,3690,0.93708,0.062920034,I recently submitted my resume to Sony... But they canceled the interview.,0
74,1140,0.94433486,0.055665173,Got laid off from my day job. (makes jungle),0
75,2326,0.94681805,0.053182,Well has of yesterday I am unemployed (quit my job). Yes had enough my body and health can not take it anymore. Start looking tomorrow.,0
76,6590,0.03916222,0.96083784,Work in Radio?  Cox Media Group in Jacksonville is hiring an Account Executive. http://t.co/w8wOalvqsB #digitalmedia #salesjobs,1
77,7073,0.932584,0.067415975,I Quit My Job To Be A Travel Writer And Now Im Broke And Unemployed https://t.co/aFQKu3Pb1j via @HPLifestyle,0
78,3528,0.8589108,0.14108925,Your termination letter says your position was eliminatedYes. My TERMINATION letter. They fired me and eliminated my position.,0
79,3518,0.9410995,0.05890053,@KoderKev HR did say the shorter they needed me for the temp the better it would be for the permanent position but it feels like I was fired,0
80,3327,0.9328693,0.06713066,I remember My pinky Got slammed On By a Tote &amp; It Was Red &amp; Swollen . They fired Me 😂 Then Hired me Back The following Week 💀,0
81,6141,0.03734862,0.96265143,Microsoft posted a job you might be interested in. Sr PR Mgr - Thailand TH via LinkedIn.,1
82,699,0.8920979,0.107902065,So for the first time in 30 years...I got fired today.  I am looking for work or marketing work but let me know... https://t.co/99ZRjqBdJQ,0
83,2209,0.9342867,0.06571328,Officially unemployed. Anybody want to give me a job?,0
84,7427,0.15049069,0.8495093,I am looking for 5 motivated people that want to change their position in life and only have time to work with five people.,1
85,2031,0.03416147,0.96583855,Looking for a new job in 2016? NPA Career Central - Connecting Parking Pros &amp; Employers. Get Hired! Hire Smart! https://t.co/A293evFzvd,1
86,2868,0.94931114,0.05068889,My mom came home early from work Bc she feels I do nothing all day....UMM THATS WHAT I LIKE DOING...last week of unemployment,0
87,5422,0.94482267,0.055177316,I got fired for not going to work yesterday.,0
88,846,0.029904189,0.9700959,#Unemployed? New #jobs for Senior PHP Developer - LAMP Linux Apache in #NY http://t.co/CLFfF94Blj,1
89,2254,0.032104112,0.9678958,Ad: Unemployed? Looking for a new Job or Career? Work at Home Positions avail $80-$90 a hr http://t.co/QctV6WLzVk,1
90,5660,0.9399446,0.06005544,I am no longer reporting on education @indystar - laid off Friday. 110% unexpected. Still bent on journalism/covering ed so plz RT,0
91,1145,0.9353348,0.06466526,I got laid off from work yesterday need a job asap near Indianapolis IN can start tomorrow need help #jobless #helpneeded,0
92,777,0.036877368,0.9631226,This #IT #job might be a great fit for you: JR-MID level SQL Position available! Outstanding Opportunity - http://t.co/ZU8hUCz4oL #Hiring,1
93,7440,0.9382948,0.061705224,I am currently between jobs. So I am now just a professional musician. Which means I eat ramen noodles a lot :-),0
94,2738,0.041835986,0.958164,#Job #Irvine Case manager assistant/ discharge planner: San Ramon The individual in this position works under ... http://t.co/9rSCTRHjg3,1
95,2846,0.050980993,0.949019,Looking for a new career where you can use your people skills while working in a team environment w/ opportunities for rapid advancement???,1
96,2529,0.03295606,0.96704394,Looking for a new position at a company that is changing the landscape of #InternetSecurity? Look no further: https://t.co/8XtV7M8hHU,1
97,3566,0.93966895,0.060331073,Unemployment has done 2 things for me: 1. Made me obsessed with any &amp; all things on Netflix 2.Turned me into a pretty decent cook #INeedAJob,0
98,7548,0.031878494,0.96812147,Looking for a Fun and Flexible Work at Home Job? https://t.co/SfpOfgnTKg #Moms #Jobs https://t.co/67ZAk0RCCC,1
99,5732,0.93218493,0.06781505,Bad news - I am once again unemployed. My contract as a temp employee ended a little over an hour ago,0
100,3228,0.94202447,0.0579756,Got laid off from my job today.... #universityofiowa #pissedoff,0
101,5172,0.86918664,0.13081336,Im sorry to hear about those that got laid off at @ibtimes. BUT if youre interested in real estate lets talk. Could be your lucky day.,1
102,2128,0.03630476,0.9636953,Searching for #work in Durham NC? Send your #resume to Department of Veterans Affairs. http://t.co/l6ViPbYGEY #gethired,1
103,6177,0.9354948,0.06450519,RT @AristotlesNZ: Fired? You cant fire me I quit! Seriously I quit like 6 weeks ago. Ive just been coming here for the free wifi &amp; donu…,0
104,3731,0.032175507,0.96782446,Looking for a #Junior #Financial Analyst ? Acquisition &amp; Development Analysis #jobs http://t.co/Pdd5FFgec5 http://t.co/aE1QUXSzNs,1
105,107,0.73975027,0.26024976,The Macys I got hired at is on a spree apply if you can,1
106,769,0.038231082,0.9617689,Interested in a position as an Administrative Assistant? Check out this great opportunity: http://t.co/6u7p8VG9Il #foresters #jobsearch,1
107,5705,0.94196296,0.058037013,This week marks 2 years that Ive been self-employed/unemployed. Still going strong trying to make my dream work out.,0
108,3889,0.029541312,0.9704587,#ASSETPROTECTIONSPECIALIST-WarrenMI#2702 #job in  #HomeDepot #Detroit apply at http://t.co/HtLDzy7whf,1
109,4152,0.9069196,0.093080424,Currently unemployed...,0
110,3782,0.9392669,0.060733046,#SOTU #Obama I dont qualify for health care because Im an unemployed teacher thanks for nothing! His plan doesnt cover unemployed!,0
111,2124,0.029893687,0.9701063,Searching for #work in Huntington NY? Send your #resume to Executive Parking Service Inc.. http://t.co/gFoCZF2iGI #gethired,1
112,3194,0.935528,0.06447198,my swag is currently middle age dad who while searching for a new job after being laid off has finally landed that dream job hes wanted,0
113,2077,0.031407326,0.96859264,Looking for new challenges? On @Hired_HQ the best #rails #python #javascript companies compete for you. http://t.co/nQz3gsDbov,1
114,977,0.03318895,0.9668111,Interested in a #job in #Ohio 20226? This could be a great fit: https://t.co/eLTq7v9hOw #NowHiring #GetHired #Manufacturing #Hiring,1
115,2017,0.942202,0.05779807,First day at the new job and my emotions  are everywhere #still dont know if thats a good thing or a bad one but Im rolling with it,0
116,2053,0.034373134,0.96562684,Looking to Hire or Be Hired? Turn to Social Media (Job Recruiters Love It Too) http://t.co/AM4dwL9eTe,1
117,4898,0.9344802,0.06551986,In my last job I supervised a group of 25 two of which were males I hired despite their having waxed eyebrows. I am currently unemployed.,0
118,5694,0.9184292,0.08157079,Recently someone told me I was the most successful unemployed person they knew. I think it was a compliment. #affirmationinstrangeplaces,0
119,5026,0.9428253,0.057174664,Literally just had a panic attack seeing that the girl that sexually harassed me two years ago works at my new company.  Fired last month.,0
120,4735,0.92445153,0.07554845,Anyone love their job and their jobs hiring? Lol help a sista out,0
121,7256,0.94247586,0.057524193,just got laid off or as my boss puts it a mini vacation lol :),0
122,2140,0.03158582,0.9684142,Searching for #work in New York NY? Send your #resume to New York City Health and Hospitals Corporation. http://t.co/jCQzQhCYYx #gethired,1
123,7071,0.94453555,0.05546443,Went from quitting my job to being out of work for 2 months and now I have 2 jobs,0
124,2167,0.03124361,0.9687564,Searching for #work in Irving TX? Send your #resume to Check Point Software Technologies Ltd.. http://t.co/6sCiKMcZUT #gethired,1
125,5067,0.9415213,0.05847877,2nd time this week getting called before my shift or getting sent home early. I NEED A NEW JOB!!!,0
126,2838,0.031248802,0.96875113,Looking To Work From Home? #workfromhome #entrepreneur #successhttps://t.co/U9Z2qqiyB6 #WorkFromHome #Success #Entrepreneur https://t.co/OStZ4IGFRO,1
127,1880,0.037283853,0.96271616,Charlotte NC - Telecom Business Opportunity - RMH Telecom ConsultantsTired of Getting Laid OffTired of Working... https://t.co/pDjCdijBBy,1
128,750,0.042089727,0.9579103,Looking to make great #money and have 2 years experience then we might have a #position for you! #loda #jobs #hiring http://t.co/uhgd61aA3b,1
129,6150,0.041353818,0.9586461,Google posted a job you might be interested in: gCareer Program 2015 (Japanese-English Bilingual) - Within 23 wards Tokyo Japan JP.,1
130,5727,0.92842925,0.07157078,Im now unemployed. On the bright side Im unemployed.,0
131,2328,0.9469578,0.05304216,I use to be the only one of my friends with a job now Im the unemployed one #dammit,0
132,7022,0.939653,0.060347065,So I got a part time job counseling kids and families. Was fired today. Riding Harleys and smoking cigars was cited as reason. Bad example.,0
133,2033,0.040163647,0.95983636,Looking for a great career? Get Hired! https://t.co/1vxCFQSFja  #jobs #trending #jobsearch #career #job #gethired #hired #job #RT #CEO #CFO https://t.co/TXL6m58dv9,1
134,4103,0.93463737,0.06536258,I got hired again to babysit and made $30 I FEEL RICH!!!!,0
135,2508,0.9191007,0.08089937,This week I started my new position at the ACS as Sr. Manager of Community Events!,0
136,7389,0.94755757,0.052442424,This my 3rd day at my new job and Im already ready to quit .,0
137,259,0.91242665,0.087573305,Got hired and fired in the same day😐,0
138,1006,0.033552445,0.96644753,Interested in a #job in #Iowa 20227? This could be a great fit: https://t.co/mF0himiOZe #NowHiring #GetHired #Engineering #Hiring,1
139,2477,0.033069804,0.9669302,Interested in a #job in #Halls TN? This could be a great fit: https://t.co/F1ITTEHUed #NowHiring #GetHired #Manufacturing #Hiring,1
140,5635,0.91985637,0.080143616,Sir I was laid off Thur last day Friday insurance gone same day. Cannot get ins till Nov 1st $1200 per month Starts Nov 1. My Dr not on plan https://t.co/azcSpq9ZFA,0
141,6442,0.9390704,0.06092956,I lost my job and the only keys I had to my moms car all within 20 minutes... Hows your day going?,0
142,4048,0.9356633,0.06433667,You know what mom fuck this I just got financial aid today Im gonna go get myself chicken nuggets as a reward for getting hired,0
143,6542,0.9340461,0.06595395,Today has been so busy but productive @ the same time. I was called to start a new job on Friday. Its a very part time position and I need,0
144,618,0.038218323,0.9617817,Does anybody know someone that is looking to get hired? Microsoft Dynamics CRM Consultant - http://t.co/F71ZI4ekDG #FMTway,1
145,3158,0.90769935,0.09230066,@cressler_nico nah sadly got laid off so I been searching. Woo! How have things been for you?,0
146,7474,0.93927133,0.060728684,Im already hired at my new job just waiting for my background check then Im good to start😌,0
147,1727,0.9171043,0.08289575,.@Lin_Manuel yay or nay I use the last of my got laid off severance to come see you even tho Im still hella unemployed,0
148,6305,0.23670287,0.76329714,I am working on an immediate interim Payroll Manager position for PN client. They are looking for someone to start ASAP. $1B  public compan…,1
149,784,0.033362124,0.96663785,Tulsa OK #job seekers may be interested in this position!https://t.co/JkctzEf1Qe,1
150,2725,0.029840756,0.97015923,#Job #Denver Discount Tire (4465 Forrest Hill Rd. CO Springs): Part time tire tech positions available. Start ... http://t.co/V24THH59vG,1
151,2113,0.031043673,0.96895635,Searching for #work in Auburn MA? Send your #resume to Sears Holdings Corp.. http://t.co/WDUy24xjXX #gethired,1
152,6759,0.031401537,0.9685985,Looking for a Boiler and Fired Engineer in Saudi Arabia http://t.co/jokWIUTAob #job http://t.co/kWp6FZTvMr,1
153,2393,0.034344155,0.96565586,UNEMPLOYED ? sell someone elses products http://t.co/rGoFC3cOO1 http://t.co/JyUtcljJVJ ways to beat economy info news links ideas,1
154,6194,0.03568409,0.9643159,Looking for a job in #Morristown #NJ? Equity Strategies Group https://t.co/rbo7ro8n0Z #jobs #hiring,1
155,2416,0.92242616,0.077573836,Whos hiring at the mall!!??,0
156,2049,0.033106644,0.9668933,Looking to get hired online? Follow these best practices from @CAREEREALISM: http://t.co/ciXDuzurzw #hireme #jobhuntchat,1
157,4946,0.06748356,0.9325164,Anyone looking for a Job ? Orlando Premium Outlets 17 &amp; ⬆️ - Adidas/Reebok 18 &amp; ⬆️ - Nike/ Under ArmourThey are currently hiring HML 📲,1
158,2689,0.0318345,0.9681655,#BusinessMgmt #Job in #Arlington VA: Creative Digital Design Team - Multiple Positions ++ at Accenture https://t.co/nMqk2U5CLG #Jobs,1
159,740,0.054574985,0.94542503,Mikes is hiring for Daytime host positions if your interested please come in and fill out an application,1
160,6904,0.032558713,0.9674413,Looking for a job in #Chandler #AZ? Home Equity Sales https://t.co/uwCpAwojKt #jobs #hiring,1
161,2044,0.02767164,0.9723283,Looking for a #NewJob? #CareerCast has all your #Job and #Career needs at your fingertips. https://t.co/nkIUcXMpsk #CareerAdvice #GetHired,1
162,1019,0.031634364,0.96836567,This #job might be a great fit for you: Equipment Operator(Construction) - https://t.co/65g7XQ0QEF #NowHiring #GetHired #Manufacturing #Strasburg OH #Hiring https://t.co/M8GxzQkjbj,1
163,3622,0.8967978,0.10320218,Got laid off today.  :(  Will rest this July 4th weekend and then start looking next Tuesday.  Anyone wants to hire me?,0
164,737,0.084488325,0.91551167,I know of a very exciting sales / Biz Dev position at a local startup. Great opportunity. Reach out to me if you may be interested and I wi…,1
165,5818,0.06056979,0.9394302,Dont submit then quit. Apply for jobs like RN Nurse Manager at Canterbury Woods then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.,1
166,1575,0.044372246,0.9556277,Looking for a meaningful part-time job? Today is the deadline to apply for Youth Educator &amp; Program Clerk positions: https://t.co/llAUap9n3p https://t.co/34oJr9hCKA,1
167,1141,0.93591607,0.06408393,Today I got 5 followers 10 RTs and 20 favs on a single tweet about limp bizkit but I also got laid off so balance is restored I guess,0
168,2580,0.03648662,0.96351343,Looking for a Part-Time Weekend position? Come be a Vet Assistant! (Cinnaminson NJ) http://t.co/42xUBeq9tM,1
169,3094,0.9452468,0.05475315,fuck dude I quit my job yesterday. Now how do I pay my phone bill and buy weed and cigarettes,0
170,2555,0.043306902,0.95669305,Looking to help advance specialty materials technology manufacturing capabilities and innovate in global markets? ATI is seeking a material science or chemical engineer for a Process Engineering position https://t.co/BfmMXJT9rd https://t.co/BGEZS2oEyY,1
171,794,0.2706888,0.72931117,Currently unemployed and I am seeking a f/t permanent NYC or Long Island based marketing or event management position. Please respond to …,0
172,4931,0.9448667,0.055133257,I applied to 5 jobs while watching ultra. I get shit done why arent I hired yet?,0
173,394,0.23381588,0.7661841,I am looking for a few businesses to work with.,0
174,2173,0.030031664,0.9699683,Searching for #work in New York NY? Send your #resume to Ernst &amp; Young MY. http://t.co/FTJ1Ossx4p #gethired,1
175,2256,0.032096654,0.9679033,Looking for office #job #training? @UnitedSouthEnd offers a program that prepares under - and unemployed workers for administrative employment with career potential.  Learn more on their website! https://t.co/cjUz8kn8eG https://t.co/vAcev5fc9n,1
176,3184,0.91571033,0.084289625,Its been a long slide downward since I was laid off in 2012 but this is the end pretty much. My unemployment... http://t.co/adIo7G5fO9,0
177,2309,0.028958539,0.9710415,Looking for a job in publishing? Hachette Book Group shares practical advice for job seekers: http://t.co/jbNgWy6uMi,1
178,2275,0.03220199,0.967798,Looking for a WBB job? 2 new HC positions (DI + NAIA) posted today on our WBB site: https://t.co/v0inkWe8c1 https://t.co/Efwi849BQT,1
179,978,0.034116346,0.9658837,Interested in a #job in #Warren New Jersey? This could be a great fit: https://t.co/aXQKK0A79L #NowHiring #GetHired #IT #Hiring,1
180,4077,0.936544,0.063455984,Got hired to change brakes and  clean a car oooooh yes,0
181,3038,0.94020337,0.05979665,So far my first week at my new store I have been sick and have lost my voice last 2 times I worked.,0
182,4032,0.029635109,0.9703648,Searching for #work in Burlington IA? Send your #resume to Big Lots!. http://t.co/h9hPP3tYxJ #gethired,1
183,348,0.21415704,0.78584296,I am seeking people who want to be LEADERS earn TIME &amp; FINANCIAL FREEDOM TRAVEL and HAVE FUN doing it!  #WorkHardPlayHarder,1
184,5298,0.93271196,0.067288026,My boss is playing Imogen Heap and Frou Frou. YES!! My day became 10x better! And I landed an interview for a design position!,0
185,2521,0.033538975,0.966461,Looking to see who #PennState hoops has offered for 2015? FREE list of offers designated by position here: http://t.co/xBgLcZu1HT #PSUBB,1
186,948,0.89237195,0.10762803,@Mayhaaa thanks for letting us know about Ms. Little and that job position. i got hired today :),0
187,4037,0.9469577,0.05304224,I got hired today and start Monday lol alright cool,0
188,3350,0.93937486,0.060625166,Im no longer hired she say that i been fired.,0
189,5090,0.9493383,0.050661705,Shouldve moved up my interview to earlier in the week now i gotta depend on wednesday to determine if i have to stay at this wack ass job if i dont already get fired for not showing up lately...,0
190,895,0.033133995,0.966866,Looking for a new #job? Check out these open positions! http://t.co/3XV4XWp6ui,1
191,2581,0.0262018,0.97379816,Looking for a #Part #Time Rental Sales Agent (Buffalo) - Incentive Sales Position #jobs http://t.co/0UkzFs61Q3 http://t.co/75OuRLjyd7,1
192,6593,0.061373916,0.93862605,Cisco posted a job you might be interested in: Network Consulting Internship (Poland) - Cracow Lesser Poland District Poland PL.,1
193,2130,0.030551646,0.9694484,Searching for #work in Orange CA? Send your #resume to Focus Employment Inc.. http://t.co/mn74fbwQ0F #gethired,1
194,1069,0.9416519,0.058348052,i HAVE BOTH INTERVIEW TOMORROW I AM NOT TRY TO BE FUNNY I AM NOT TELLING WHERE UNTIL I GET THE JOB,0
195,1548,0.9410297,0.058970295,This week I got into a massive fight with the guy who got me pregnant got fired from my job broke my new phone and tomorrow I have to go get std testing done because I was raped a few weeks ago. It’s only Wednesday. If there is a higher power it wants me to give up.,0
196,1587,0.08327636,0.91672367,Looking for a job on campus? Student career fair today in the Ohio Union from 11am-3pm for both work study and regular wage positions.,1
197,1015,0.034964584,0.96503544,Interested in a #job in #Hopkins Minnesota? This could be a great fit: https://t.co/oLOHzAwnyO #NowHiring #GetHired #Accounting #Hiring,1
198,4856,0.8866424,0.11335758,anyone know anywhere that is hiring/ a good place to work? #brokebitch,0
199,1081,0.9384467,0.061553273,am looking for a job i lost my job due to the misunderstanding btwn me and my manager according to the increment of my salary,0
200,382,0.076500066,0.92349994,I am looking to build my #team! Seeking #hardworking #dedicated &amp; #coachable people. http://t.co/PAS44O6VWh #entrepreneur #BusinessOwner,1
201,5722,0.9400174,0.059982654,Welp now that Im officially unemployed my new full time job is looking for a full time job,0
202,6390,0.9467554,0.05324462,so uh whos hiring cause I just got fired lmao,0
203,6860,0.9375599,0.062440164,Currently unemployed spending money I dont have and stressing about classes. Welcome back to college https://t.co/lmE9b1WKaX,0
204,539,0.93793434,0.06206565,So last week I was forced to leave work early due a situation with my diabetes. I was fired. Are you fucking serious? Cant I sue you now?,0
205,5003,0.9446972,0.055302806,On a personal noteI was recently fired because my job knew I was about to leave for a (much)better position.Inadvertent blessing though. :),0
206,4940,0.9053423,0.09465771,Any part time afternoon jobs hiring ???,0
207,7289,0.9104609,0.08953912,I found out today that due to corporate budget cuts the Quality/Health &amp; Safety position is no longer needed. As such Ive been laid off.,0
208,4253,0.03851138,0.96148854,Looking for a job in Operations?  is hiring! $1000 bonus - Sign up to drive   #fired #layoff #work https://t.co/wucRBzZm2M https://t.co/NgQyGV32J6,1
209,6118,0.04470869,0.95529133,IBM posted a job you might be interested in: IBM i Software Engineer - Beijing City China CN.,1
210,4029,0.031962913,0.9680371,Searching for #work in Washington DC? Send your #resume to Compass Group USA. http://t.co/dVeVrzJQ8Z #gethired,1
211,3992,0.9446488,0.055351134,I applied to 7 Subways today. I better get fucking hired.,0
212,788,0.71995175,0.28004822,I am currently employed &amp; still searching for a payroll specialist position in the Kansas City MO or KS area. Anybody plz forward any leads,0
213,3887,0.028887983,0.97111195,#AP #Jobs Nurse Practitioner Hospital Setting http://t.co/omOPu5cutB,1
214,7168,0.9110092,0.08899084,I am looking for a job in bangalore. I am unemployed from last 3 months and~ https://t.co/29i7q1jESF #pray #prayer https://t.co/YdXgnBfKJf,0
