,neg_model,pos_model,text
94583,0.106645465,0.89335454,Ya boi just got LAID OFF kms
521303,0.10665465,0.8933454,@TaylorrLiz I quit school so whatevs
356052,0.106795125,0.8932049000000001,"Can't sleep because I decided to take a ""nap"" after work"
172086,0.10689571,0.8931043,damn. I've been off for 5days and I gotta go back tomorrow. Forgot I had a job. 😑
447100,0.10709786,0.8929021,@miaa__s I quit now .
467208,0.10709992,0.8929001,@Paskyg2293 where have you been... I got laid off I haven't been working since last Friday.
285350,0.10733962,0.8926603999999999,I ran outta work like #SweetBrown this morning 🙌🏾🙌🏾
519189,0.107665576,0.89233446,I seriously quit this week #awful
304331,0.10786107,0.89213896,I was still stoned at work this morning 💀💀
403026,0.10786643,0.8921336,Quit my job and just dropped $200 shopping. Fml 😅
408476,0.10788912,0.8921109,@jaysmoothaf o I just got off work not too long ago
53690,0.107985154,0.8920148999999999,@brothaiza wow. I just left work sick
490055,0.10802432,0.8919756999999999,Dam i left my charger at work on some dumb shit
75840,0.10806326,0.8919367,"Not sure why i took off from work tomorrow , i aint even got plans 😤"
233526,0.10812290000000001,0.8918771000000001,Just got off work. Dumb ass 14hr day.
127132,0.108151525,0.89184844,@TravisDiStasi22 I quit my job too!
423315,0.10815472,0.8918451999999999,So just COMPLETELY humiliated myself at work. Was funny though
527239,0.10819471,0.8918053,Cant believe I got fired and it wasn't my fault 😢
108062,0.10836841,0.89163154,I just left work . I straight up walked out  haha
311262,0.10851838,0.89148164,@shereej___ quit my job a month ago and life been great
170974,0.10870035,0.8912996999999999,Just got off of work and it's literally passed my bedtime 🙄
368601,0.10896662,0.8910334000000001,@chjawe Lol I Quit Then
408090,0.10900908,0.8909908999999999,I knocked out after work tho
171123,0.109084316,0.8909157,@WillTheSpacekid 😂 nah I quit.
130210,0.10911043,0.8908895,"@AllanGoesDMB Nope, not working at all. I was on vacation."
364440,0.10915913,0.8908408000000001,@mgarciaxd lmao I quit like 3 months ago
451060,0.10931536,0.89068466,@AshtonTheHippy me too bruh well since I got laid off its good though I'm not trippen lol
33295,0.10942697,0.89057297,I woke up late for work thinking I went in at 1:30 fuck..
236670,0.109458044,0.8905420000000001,Just got off work and dad already yelling at me.🖕🏽
218605,0.10957538,0.89042455,"@Kn_ockers77 oh, yeah. That would do it. I ditched my day job not too long ago. One is enough"
479548,0.10964436,0.8903556999999999,Had to go back to work cause I forgot my phone 😭😭
378915,0.109794766,0.89020526,2 months til summer and i still haven't worked out for shit 🙃
359428,0.10980984,0.8901901,@Jamarien_ I got off work at 12 and my sleep schedule is all messed up
44108,0.109925926,0.8900741,@KEEMSTAR I just lost my job and am about to get evicted from my apartment because I'm 2 months behind on rent and my electric bill
508169,0.11003405,0.88996595,@Loyal_LakerFan nigga i quit my job july 31st where u been
289948,0.11018684,0.8898132,lol goodbye to my social life :-) I got a second job
25158,0.1102126,0.88978744,@amandakelvin_ thanks! But i quit and left my house
86713,0.11040644,0.8895936,RT @MB_StayGOOD: I missed my train and said fuck work altogether.
369232,0.110438146,0.88956183,ITS SO NICE OUT I QUIT MY JOB
420490,0.11044292,0.8895571,I kinda wanna quit.
106255,0.11053593,0.8894641,Got out of work a lol earlier today
505781,0.11061677,0.8893832,Unemployed so I guess I'm successful.
111863,0.11068343,0.8893165000000001,I just got super sick at work #embarassed
25134,0.11071811,0.8892818000000001,😂😂😂😂 my tan legit now I work outside all day
12453,0.110902704,0.8890973,Got my second job for the summer.✌
465076,0.1109405,0.8890594999999999,Think I'm gonna have to retake the ASVAB. 😩😂 I missed class and work for nothing.
141223,0.11097333,0.88902664,Oh fuck I'm getting fired.
527829,0.11100822,0.8889918,@HeatherBaylee14 well if I'm not there Friday I got fired for stabbing Travis..
292217,0.11117456,0.8888254000000001,I am no freakin longer unemployed
71818,0.11121175,0.8887881999999999,"P1: Well In like an hour I have to go to school, Still sick. I need to get my work so that's like the only reason I'm going but"
457303,0.11134394,0.888656,😂😂😂😂😂ahhhh okay I need to quit.
439001,0.11135556,0.88864446,@pbeebahamas I didn't work out today...ate like crap this weekend when I went out of town. Had a chance to workout on Sat. But didn't.
39453,0.1113772,0.88862276,I've been getting off work mad stressed lately
507252,0.111407965,0.888592,I wanna quit my job.
178736,0.11141649,0.88858354,I had to quit my other job 😩
