,neg_model,pos_model,text
539702,0.07018183,0.9298181000000001,Finally found an amazing coach and have the best team to work with and I couldn't be more excited for the season 🏀
44056,0.07022388,0.9297761,Someone else got the Cashier Associate position. I'm applying at Dollar Tree for stocking
30063,0.07124192,0.9287581,I decided to take a history class on the Cuban Revolution and I'm excited yet its with a professor I didn't want to take again
487857,0.071364604,0.9286353999999999,I hope I get this new job and get to work first shift!!
54129,0.07144978,0.9285502,And ya boy just got approved to do set work on the set of Fast and Furious 8. Things are looking up and I'm so thankful.
212195,0.07177546,0.9282245000000001,"I swear I'm trying to stay focused. I got my own house, my own car, and a job. I'm blessed 🙏"
481527,0.07182281,0.9281771999999999,Message me to get hired today!!
327571,0.07185254,0.9281475,Next week on Tuesday I can say I'm seeing the boys next month !!
258301,0.07192683,0.9280731,I'm back in 5 days omg
232220,0.07200539,0.9279946,Just got accepted into the biology merit program @ U of I! It's gonna be a great year ☺️
231328,0.07218499,0.92781496,@EmmaBritt99 more than okay! I started last week and I'm already on season 5😊😊
300837,0.07238403,0.92761594,"Six years ago today, on Friday the 13th, I found out that I got accepted to UF. #timeflies #Gator4life"
245244,0.07264188,0.92735815,lol all the counseling office ladies alll hugged me &amp; threw a mini party cuz i got into college and that was so cute and awesome
246455,0.07270316,0.9272968,Finally got my license 🚘🚨
251283,0.07286521,0.9271348,i think i'm going to open a print shop bc i'm so broke and can't find a job and need more money to make more art
365235,0.07299802,0.927002,Got accepted to U of A! 💖
313742,0.07300535,0.9269946,"On 4/10/13-I bought my first new car. On 4/10/14
I quit my AR job. On 4/11/14 I left Arkansas. So much life has happened! Very thankful 😎"
30595,0.07303399,0.9269661,Woot woot got a job offer for when I get back
328675,0.073478885,0.92652106,@smithy_lass Awww! I am doing really well just super busy! Working full-time and have another part-time job as a fitness instructor ;)
134425,0.07355017,0.9264498,Got my desk job back 😊
432575,0.07376505,0.92623496,Lol I got $86 tips cause I'm pretty much working everyday of my life
343977,0.073868655,0.92613137,Today I got paid to have a dance party with kids. I love camp 😊
342288,0.07398319,0.92601687,Just got my first freebie from BzzAgent (coffee creamer) — can’t wait to see what comes next! #MyFirstBzz  #BzzAgent
53825,0.07408642,0.92591363,Just finished my last class for the semester at @NYUSPS. Love teaching such an inspired and diverse group of people.
411918,0.074256614,0.9257434000000001,"Got a job offer, beat Banjo-Kazooie, AND BOTDF are calling it quits.  This day was perfect."
528725,0.074260995,0.925739,"I work all day and then I get home and work on music, one day I hope that my job is working on music"
120178,0.07452107,0.925479,I wanna be the Dominican teller at your local bank
377400,0.07468016400000001,0.9253198,I want to run track in college but I haven't prepped during my high school years so idk 😕
194910,0.07501014,0.9249898000000001,One week and 140 pages later my internship paper is finally done 🙌🏼🙌🏼
367740,0.07516125,0.9248386999999999,Finally cashing out from all those hard days and long nights of nursing school. Just made in 4 days what I used to make in two weeks! 🙌🏾🙌🏾
132721,0.07534215,0.9246578999999999,Finally figuring my life out. I've decided to compete for a full ride scholarship and commission as a 2nd Lt in the Marine Corps.
487404,0.07555814,0.9244418,Hope I Get This Second Job Today !
358420,0.07557177,0.9244283000000001,I'll be leaving for the beach in a month and I could not be more excited!!
479111,0.07578659,0.9242134,My first job? I worked for a man who grew cannabis. A farmer. Uncle Henry. I packaged the product. #HouseOfCards http://t.co/USoe1CDvh2
127071,0.07579786,0.9242021999999999,Thank you @staceywoelfel for giving me my first job in college! Wouldn't be where I am without your support!
319378,0.07630517,0.92369485,I'm going backpacking in Thailand in January !!! I'm so excited 😍
362617,0.07643737,0.92356265,@Jack_Septic_Eye yeah I just got done with my first week. I have to wake up at 6am every morning. (I'm not a morning person lol)
178555,0.07665695,0.923343,I'm really excited to start my new job. I cannot wait to see what it brings for myself and my finances.
412989,0.07668156,0.9233184000000001,I want to graduate already and start working towards my career
296019,0.07669236,0.9233075999999999,I'm excited to announce that I've been promoted into a supervisor position with the County of San Diego. I'm a Residential Care Supervisors!
332208,0.07671487,0.9232851999999999,Just pulled a 12hr shift...
218997,0.07690397,0.92309606,i just finished my first forty hour work week in 3 years [slips on a banana peel and pratfalls onto the floor]
