,id,neg_model,pos_model,text,pos,neg
23,376,0.994959831237793,0.005040138494223356,Looking for a new career re-entering the workforce or just want to work with kids? Tutoring opportunities available http://t.co/6M3QZKPNrj,1,0
24,377,0.9960848093032837,0.00391512643545866,I am looking for FOUR new It Works #business partners who are ready to become business #owners… https://t.co/PuBfmec07p,1,0
25,378,0.9926879405975342,0.007312117610126734,I am looking for a couple of great Python coders to be co-founders in a huge-potential startup Im working on.,1,0
26,380,0.9966991543769836,0.003300821641460061,I am looking to build my #team! Seeking #hardworking #dedicated &amp; #coachable people. http://t.co/PAS44O6VWh #entrepreneur #BusinessOwner,1,0
27,381,0.9953805208206177,0.00461945403367281,Looking to make an extra income? I am not looking for employees I am looking for motivated people that will work... http://t.co/wjoaiRxb,1,0
28,382,0.9911310076713562,0.008868948556482792,I am looking for some extra help. I am adding an auto repair technician to my workforce. Email me twonutsmessage@gmail.com,1,0
29,383,0.9888060092926025,0.011193964630365372,I am seeking the next batch of leaders to work side by side with to go out there and change some lives. PM me.... http://t.co/bwqMjlUafu,1,0
30,385,0.9952483773231506,0.004751639906316996,Im Searching for an Executive Sous Chef in DC to work for an award winning Chef...must be cutting edge creative positive with amazing e…,1,0
31,386,0.9932175278663635,0.006782475858926773,I am seeking a female (preferably a WOC) website/graphic designer to work with for my business need quotes to incorporate into fundraising.,1,0
32,387,0.9902623891830444,0.009737594053149223,I am looking for a part time tax contractor.  This person should have the flexibility to work from home or go into the office as needed.  H…,1,0
33,388,0.9933925271034241,0.006607412360608578,I am  seekng for ppl who want to work as customer service executive.e,1,0
34,396,0.9911113381385803,0.008888603188097477,I am looking for an acupuncturist to work in my studio . Do you know any?,1,0
35,403,0.9973626732826233,0.002637349534779787,#Job #Nashville Manager Recovery Resolutions - Franklin TN: Franklin Position Description: Youll join a high ... http://t.co/xic9ZM35OF,1,0
36,404,0.9973164200782776,0.0026835750322788954,#Job #NewJersey Client Services Director – Account Management CPG: NJ-Newark Full Time Permanent Position for... http://t.co/2Z2apfYPYF,1,0
37,405,0.996760904788971,0.0032391035929322243,#Job #NewJersey Community Director Bergen County Area: NJ-Pine Brook Position Purpose This position will impl... http://t.co/EbNuCzFaeP,1,0
38,406,0.9972219467163086,0.00277808983810246,#Job #NewJersey Entry Level/Management Customer Service Positions: NJ-Trenton What Are You Worth? Beginning a... http://t.co/YV7CA9H5ng,1,0
39,407,0.996942937374115,0.0030570172239094973,#Job #NewYork (USA-NY-New York) Analyst HR Operations: Position Summary:The Analyst HR Operatio... https://t.co/koiePr7CBq,1,0
40,408,0.9968475699424744,0.003152362070977688,#Job #Northbrook Assistant Superintendent: Golf About the Job Jobing Description Position: Assistant Superinte... http://t.co/b8FyF6NYUy,1,0
41,409,0.9965153932571411,0.003484543180093169,#Job #Omaha Senior Internal Auditor at KP Recruiting Group (Omaha NE): Position Title Senior Internal Auditor... http://t.co/nvIl32tqbW,1,0
42,410,0.9973106384277344,0.002689363667741418,#Job #PaloAlto Hardware Development Engineer II - REQ260: Cupertino Multiple positions available company: a2z ... http://t.co/Y2o5xobBr0,1,0
43,411,0.9954549074172974,0.0045450241304934025,#Job #Phoenix (USA-AZ-Phoenix) Account Clerk Supervisor: This position provides first line supervision of empl... http://t.co/cT8BikZCqQ,1,0
44,412,0.9968879818916321,0.0031120204366743565,#Job #Raleigh (USA-NC-Raleigh) Dockworker Part-time: FedEx Freight Inc.This is a part time position.Transp... http://t.co/qFtKySXEIb,1,0
45,413,0.996541440486908,0.0034585518296808004,#Job #Raleigh b.good Restaurant in North Hills Hiring All Positions (North Hills): B.good is a Fast Casual Far... https://t.co/mWLQeWBraF,1,0
46,414,0.9972909092903137,0.002709020394831896,#Job #Richmond (USA-VA-Richmond) Catering Sales Manager: Job Description *The primary focus for this position ... http://t.co/7l1Kz5lFza,1,0
47,415,0.9970568418502808,0.002943165134638548,#Job #Richmond (USA-VA-Richmond) Press Operator III SPS - 3PM - 11PM: * Position Summary: * This position... http://t.co/nQhlYIRCoH,1,0
48,416,0.9966622591018677,0.003337779315188527,#Job #Sarasota Quality and Regulatory Compliance Manager: Sarasota POSITION DESCRIPTION Voalte is on the prowl... http://t.co/nRnRZb2Vsl,1,0
49,603,0.9948870539665222,0.005112977232784033,Looking to hire online or want to get hired online?woeld cheap price markert http://t.co/YDFZ26O44A http://t.co/L6Uh5nA5B2,1,0
50,615,0.9954395890235901,0.004560383968055248,Does anybody know someone that is looking to get hired? Microsoft Dynamics CRM Consultant - http://t.co/F71ZI4ekDG #FMTway,1,0
51,618,0.9963406920433044,0.0036593005061149597,Looking to Hire or Be Hired? Turn to #SocialMedia | http://t.co/oKeJPIZ9iz,1,0
52,635,0.9949986934661865,0.005001287441700697,Anyone looking to get hired at ADP? I can get you an interview/referral! Message me.,1,0
53,638,0.05704940855503082,0.9429505467414856,Who wants to be a hired baby sitter???,1,0
54,640,0.995557963848114,0.0044420575723052025,Looking for a career as a professional driver? HIRED is offering a 7 week training program on Driver and... http://t.co/UR0D8VbwHG,1,0
55,726,0.9962936043739319,0.0037064040079712868,You might be just what we are looking for - consider applying with us - we are hiring for a lot of positions! https://t.co/Ol9UGuzhln,1,0
56,728,0.9964123368263245,0.0035877067130059004,If you are in the greater Sacramento area and you or someone you know might be interested reach out to us. We are looking to fill a position ASAP. @ Granite Bay California https://t.co/f8LzDCfX1t,1,0
57,731,0.9950863718986511,0.0049135820008814335,you might be interested in: Assistant Director of Academic Development and Bar Services Position at GGU http://t.co/1s8cBjDeRw,1,0
58,733,0.996874213218689,0.003125745803117752,Opportunity is here. The Comptroller’s office is a great place to work and we’re hiring! Apply for this open #BusinessMgmt position in #Odessa TX Taxpayer Compliance Officer I (Odessa) https://t.co/qZZ8Kpv7gg #Job #Jobs #Hiring #CareerArc,1,0
59,734,0.9943317174911499,0.005668217316269875,I know of a very exciting sales / Biz Dev position at a local startup. Great opportunity. Reach out to me if you may be interested and I wi…,1,0
60,736,0.9962248802185059,0.0037751318886876106,Job Opportunity #359 BU#2 - Production Team Members - 3rd shift - If you are interested in this position please sign the sign up roster located in Human Resources by Friday November 2 2018.,1,0
61,737,0.9945419430732727,0.005458078812807798,Mikes is hiring for Daytime host positions if your interested please come in and fill out an application,1,0
62,738,0.9961947202682495,0.003805265761911869,Would you be interested in a sign on bonus?  Call 582-8705 if interested in these two positions.RN ER FT Days &amp; NightsRN CCU Days &amp; Nights,1,0
63,739,0.995689332485199,0.0043106600642204285,We are hiring! If you are interested in a part-time position either serving or driving then send us a message or call 848-8777.,1,0
64,741,0.9942606687545776,0.005739348940551281,you might be interested in: Director of Academic Success Position at Drake University Law https://t.co/NUPFhGH7MC,1,0
65,742,0.996537446975708,0.0034625877160578966,You may be closer to qualifying for your ideal #dreamjob than you know. Compare your skills experience education and background to job descriptions to see if your background supports the positions in which you are interested. https://t.co/QmiRjHqg5z https://t.co/hT2KWowcIf,1,0
66,743,0.9960512518882751,0.0039487662725150585,Looking to earn some extra money through the holidays and beyond?  The City of Miami has a position you might be... https://t.co/XhFjPitWZz,1,0
67,744,0.9973180890083313,0.0026819088961929083,Are you interested in becoming a #valetattendent then youve come to the right place! Check out our website for open positions today! #jobs #jobsearch #lotattendent #parking #valetjobs #valetattendentjobsApply here: https://t.co/1WrwUHEOLU https://t.co/xj2I0tPa8p,1,0
68,745,0.9967023730278015,0.0032976637594401836,Want to be notified when a position you would be interested in becomes available? Sign up to receive job alerts! https://t.co/I6RIH9leDO,1,0
69,746,0.9956966638565063,0.004303277935832739,Hi Connie Below are some opportunities that we thought you might be interested in. Each position links to the... https://t.co/NEKDmxm22y,1,0
70,747,0.9966088533401489,0.0033911624923348427,Looking to make great #money and have 2 years experience then we might have a #position for you! #loda #jobs #hiring http://t.co/uhgd61aA3b,1,0
71,748,0.997025191783905,0.002974854549393058,If you’re looking for a new opportunity in #Tucson AZ and want to work with a talented group of people this just might be for you! Please check out our open position at Sunstate Equipment as a Rollback Driver 750/CDL to learn more. https://t.co/JOs8IrjIP7 #Transportation https://t.co/brGLMTwXdr,1,0
72,749,0.995124876499176,0.004875149577856064,A friend is looking to hire an entry level marketing position. Let me know if you are interested. #mnjobs,1,0
73,750,0.9954624772071838,0.004537557251751423,Full time/part time positions available at cricket wireless here in Birmingham. If anyone is interested/looking for a job message me.Thanks,1,0
74,752,0.9972915053367615,0.0027084394823759794,#Maintenance Technician #Are you interested in an entry-level position with a growingproperty management company? If you are ready to start your career this couldbe the opportunity for you! RHP Properties* ( https://t.co/2NXiLmE1pD via @jobsearchmoney #jobs #search https://t.co/DP3a3YL2As,1,0
75,753,0.992042601108551,0.007957382127642632,We have a great job opportunity in the Lake Oswego area for those who are seeking an office position. If you are interested in applying...,1,0
76,754,0.9948965907096863,0.005103348754346371,We are in search of an apparel designer various staff positions and content creators. If you are interested in any of this ask for a DM.,1,0
77,755,0.9955669045448303,0.004433049820363522,you might be interested in: Assistant Director/Director of Academic Support Position at Thurgood Marshall https://t.co/XtRzKsjw9k,1,0
78,756,0.9970067143440247,0.0029932428151369095,Virginia Beach #VA #USA - Retail Sales Consultant - Are you interested in a retail sales position that you can turn into a https://t.co/2yVfoK24AB #NEWPORT #JOBS #JOB,1,0
79,757,0.9974013566970825,0.0025986081454902887,Interested in a new #Mobile #Applications job? Its your lucky day! We have more than 37.7K open positions here: https://t.co/VWu9on7N6M,1,0
80,758,0.9965786337852478,0.0034213948529213667,Looking for an accountant position? Then this job with you at Hayden CPA SC might be for you!JOB POST: Accountant https://t.co/KyRpOKaBsl,1,0
81,759,0.9953763484954834,0.004623602144420147,RT @dogfishbeer: Hey MD friends we just posted a Sales position you might be interested in!http://t.co/QZMPHJJuwi,1,0
82,760,0.9967979788780212,0.0032020651269704103,Heres a good one JOB SEEKERS! THIS POSITION IS LOCAL TO NASHVILLE AREA! If interested please forward your... http://t.co/zQqwUpRRGf,1,0
83,761,0.9966995120048523,0.0033004609867930412,If you are looking for a full time or part time #job Opportunity Knocks has open positions see the link for details: http://t.co/UJnwkCdbqn,1,0
84,763,0.9971017241477966,0.002898239530622959,Interested in this job? Take a look: Metalworking Specialist Position - Chicago IL in Chicago IL http://t.co/JoiZQgS200 #job,1,0
85,765,0.9967913031578064,0.003208716632798314,Job Opportunity -  Are You Interested in an Administrative Position? in Las Vegas NV http://t.co/R3dnucUiIk #job,1,0
86,766,0.9971171617507935,0.002882809843868017,Interested in a position as an Administrative Assistant? Check out this great opportunity: http://t.co/6u7p8VG9Il #foresters #jobsearch,1,0
87,767,0.9952479004859924,0.004752123262733221,Here is an opening position announcement for anyone who might be interested. Machesney Park is in the Rockford... http://t.co/JRpgNUqOSV,1,0
88,771,0.9971605539321899,0.0028394905384629965,Looking to join a dynamic innovative team? #Fremonts City Land Surveyor position might be for you. Check it out https://t.co/B8Yxpiq7RE,1,0
89,772,0.9962313771247864,0.0037686277646571398,For anyone looking for a new opportunity here is a chance for an entry level position for a great company! Plz RT!https://t.co/vyC7umrAJy,1,0
90,773,0.9944592714309692,0.00554070807993412,I know I have some friends that are looking for work. Here is a position that should be of interest. Amazing chance …http://t.co/WHPT2TZpxS,1,0
91,774,0.997235119342804,0.0027648676186800003,This #IT #job might be a great fit for you: JR-MID level SQL Position available! Outstanding Opportunity - http://t.co/ZU8hUCz4oL #Hiring,1,0
92,775,0.9950729012489319,0.004927060566842556,If you are need of an internship this fall the Big South Conference (Charlotte) just reached out to communicate that they have one position available.  DM if youre interested as Ill pass along the info.  Great opportunity for someone.,1,0
93,776,0.9940383434295654,0.0059616221114993095,New positions coming in daily. Send your resume if you are looking. We might just have your new venture today or tomorrow. So be bold an,1,0
94,777,0.9954093098640442,0.004590654745697975,New Yorkers: its hard to compete with the sunny weatherbut we have an intern position you might be interested in. check us out on FB.,1,0
95,778,0.993965208530426,0.0060347807593643665,Job opportunity: senior software engineer with experience in #PHP or #Java wanted for new development position using open source. Message me,1,0
96,779,0.9963854551315308,0.0036145239137113094,Interested in working for the Swedish Consulate? Well heres your chance! Apply for their driver &amp; office/administrative assistant positions https://t.co/NfiiHhCTHo,1,0
97,780,0.9949652552604675,0.005034766625612974,Our Consumer Insurance Department (CID) is looking to hire a Manager Inside Sales Position. To learn more about this opportunity visit...,1,0
98,781,0.9971356391906738,0.0028643051628023386,Tulsa OK #job seekers may be interested in this position!https://t.co/JkctzEf1Qe,1,0
99,782,0.9968589544296265,0.003141028806567192,Job Opportunity: Gateway Center has an open position for a full-time Event Manager. If interested please send... https://t.co/1EDCcZXX8F,1,0
100,783,0.9924700260162354,0.007529977709054947,Im hiring for two position in the Katy area. Full time and part time. Starting at $10 an hour hit me if youre interested.,1,0
101,784,0.9947699904441833,0.005230032838881016,I have an entry level Sales opportunity in Alhambra CA. If you are interested please message me. This position is paying $15-16/hr,1,0
102,789,0.9930220246315002,0.006977998651564121,I am currently sourcing for a position for a Junior Assistant to work in an Entertainment company in NYC. If you love music.. this may be p…,1,0
103,799,0.9945376515388489,0.005462354049086571,I am currently hiring for Qui Tequila brand ambassador positions in north jersey. DM for info on where to send your resume! #jobs #jobsearch,1,0
104,842,0.9935882091522217,0.006411796435713768,#Unemployed? New #jobs for Bank Teller in #LA http://t.co/E3nmLrEDFd,1,0
105,843,0.9971561431884766,0.0028438291046768427,#Unemployed? New #jobs for Senior PHP Developer - LAMP Linux Apache in #NY http://t.co/CLFfF94Blj,1,0
106,844,0.9967998266220093,0.0032001936342567205,#jobs #unemployed Caviar Courier - Nights: Caviar - San Francisco CA - Deliver food ... https://t.co/rTMDctONJ8 https://t.co/gnOhY7zTKT,1,0
107,866,0.9964500665664673,0.003549917135387659,Job Hunting? 160+ Openings at Meetup N.Y. Philharmonic and More #Tech: Unemployed underemployed or somewher... http://t.co/OMxfzVWZ06,1,0
108,887,0.997223973274231,0.0027759994845837355,Looking for a new #job? Check out these open positions! http://t.co/m1o5QoGS5L,1,0
109,888,0.9973815083503723,0.0026185077149420977,Searching for a new #job this weekend? Grab a ☕️ and check out our open positions: https://t.co/xBlTWh74Ye https://t.co/afsi5m52Do,1,0
110,890,0.9962220191955566,0.003777939360588789,Looking for C2C companies with  Sr. Java Developers with EADs....4 positions open ! Message me for details,1,0
111,891,0.9972647428512573,0.0027353079058229923,Looking for a new #job? Check out these open positions! http://t.co/3XV4XWp6ui,1,0
112,892,0.9970918893814087,0.002908100374042988,Looking for a change?? Search for new positions in your area  http://t.co/Q4hyfFb6Kt #OpportunityKnocks #WorkplaceDiversity,1,0
113,893,0.9966264963150024,0.003373510204255581,Looking for a new career in the IT field? Head over to our website http://t.co/38APTLRqc2 for our complete list of open positions!,1,0
114,894,0.9970781803131104,0.002921825274825096,Searching for a new position? Join our team! @FMSTJobs: #Indianapolis IN Staff Accountant at FinishMaster Inc. http://t.co/J7Sig5vVs7,1,0
115,895,0.9967644214630127,0.003235575510188937,Looking for a challenging and exciting new position ? Here is a great PM position in mobile for you : http://t.co/4pGBr95TOo,1,0
116,896,0.9972212314605713,0.0027787822764366865,Looking for a new #job? Check out these open positions! http://t.co/TtR2yQLPzm,1,0
117,897,0.9969592094421387,0.003040828974917531,#Job #OklahomaCity Retail Automotive Sales Position (OKC Metro): I am looking for a self-motivated responsibl... http://t.co/gKhXLwRgEB,1,0
118,898,0.9970867037773132,0.0029132748022675514,Looking for a change?? Search for new positions in your area http://t.co/ThT7qNiQAV #OpportunityKnocks #WorkplaceDiversity,1,0
119,900,0.9958488941192627,0.004151052329689264,I am looking for a recruiter to help me fill B to B sales positions in the Baltimore/Annapolis/Delaware areas....: http://t.co/2ZlmOvJgco,1,0
120,901,0.9968621730804443,0.0031378816347569227,Looking for a new #job opportunity? Apply for one of our many #intern positions today! https://t.co/x3AoUMU4FE https://t.co/BFHwZ6xUVI,1,0
121,902,0.9971213936805725,0.0028785367030650377,Looking for a new #job? Check out these open positions! http://t.co/mnP7N3wNVK,1,0
122,933,0.9948716163635254,0.005128378514200449,NOW HIRING!! For All Positions! Come pick up your application TODAY,1,0
123,960,0.9965452551841736,0.0034546982496976852,Get HIRED Today to Work for @LoveNightClubDc were HIRING for Multiple positions Txt 3013436531 for application http://t.co/bJXKRYU5iy,1,0
124,963,0.9970229268074036,0.002977065509185195,Get HIRED Today to Work for @LoveNightClubDc were HIRING for Multiple positions Txt 3013436531 for application http://t.co/xK878Mxvip,1,0
125,968,0.9974557757377625,0.0025442333426326513,Interested in a #job in #Alpharetta GA? This could be a great fit: https://t.co/1DiSxXE1t1 #NowHiring #GetHired #IT #Hiring,1,0
126,969,0.9972733855247498,0.0027265651151537895,Interested in a #job in #Clearwater Florida? This could be a great fit: https://t.co/IGIPH8QWZo #NowHiring #GetHired #Manufacturing #Hiring,1,0
127,970,0.9972791075706482,0.002720901044085622,Interested in a #job in #Garner North Carolina? This could be a great fit: https://t.co/HcxPOfFNMm #NowHiring #GetHired #Engineering,1,0
128,972,0.9972180128097534,0.002781991148367524,Interested in a #job in #Ohio 20226? This could be a great fit: https://t.co/eLTq7v9hOw #NowHiring #GetHired #Manufacturing #Hiring,1,0
129,973,0.9974198341369629,0.002580192405730486,Interested in a #job in #Warren New Jersey? This could be a great fit: https://t.co/aXQKK0A79L #NowHiring #GetHired #IT #Hiring,1,0
130,974,0.9972701668739319,0.002729774685576558,Interested in a #job in #NebraskaCity NE? This could be a great fit: https://t.co/DR8EvBkTZk #NowHiring #GetHired #Manufacturing #Hiring,1,0
131,975,0.9973341226577759,0.002665904350578785,Interested in a #job in #Richardson TX? This could be a great fit: https://t.co/G5ziGMNp0k #NowHiring #GetHired #IT #Hiring,1,0
132,977,0.9750365614891052,0.024963421747088432,If youre a hard worker and interested in making real money as a delivery driver hmu and Ill get you hired,1,0
133,978,0.9973706007003784,0.0026293646078556776,Interested in a #job in #Alabama 20080? This could be a great fit: https://t.co/0Fp8r3f0rw #NowHiring #GetHired #Hiring,1,0
134,979,0.997337281703949,0.0026626938488334417,Interested in a #job in #Clearwater FL? This could be a great fit: https://t.co/j1viX3A3Nb #NowHiring #GetHired #Manufacturing #Hiring,1,0
135,980,0.9972733855247498,0.0027265744283795357,This #job might be a great fit for you: Applications Development Analyst - https://t.co/GqK1CLHX06 #NowHiring #GetHired #IT #Tallahassee FL #Hiring https://t.co/tyPK569Tqr,1,0
136,981,0.9972794651985168,0.0027205271180719137,Interested in a #job in #PiscatawayTownship NJ? This could be a great fit: https://t.co/iczpaOpj8H #NowHiring #GetHired #IT #Hiring,1,0
137,982,0.9973668456077576,0.0026331336703151464,Interested in a #job in #Ferndale Washington? This could be a great fit: https://t.co/4NUHJqC3Rw #NowHiring #GetHired #Accounting #Hiring,1,0
138,983,0.997353196144104,0.0026468122377991676,Interested in a #job in #PiscatawayTownship NJ? This could be a great fit: https://t.co/cjOSDPpnXa #NowHiring #GetHired #WebDesign,1,0
139,984,0.9971551895141602,0.0028447851072996855,This #job might be a great fit for you: Credit Analyst - https://t.co/4A1YQC9YFI #NowHiring #GetHired #Finance #Vaughan ON #Hiring https://t.co/8HXFVyJs8m,1,0
140,985,0.9973042011260986,0.002695763250812888,Interested in a #job in #Ontario 20200? This could be a great fit: https://t.co/8qWUxC1g24 #NowHiring #GetHired #CustomerService #Hiring,1,0
141,986,0.997014045715332,0.0029859074857085943,This #job might be a great fit for you: Billing Clerk - https://t.co/gwb53NaFDR #NowHiring #GetHired #Accounting #OklahomaCity OK #Hiring https://t.co/PFVDiH8NdN,1,0
142,987,0.9973328113555908,0.0026671874802559614,Interested in a #job in #Texas 20005? This could be a great fit: https://t.co/SHC6z925K1 #NowHiring #GetHired #Manufacturing #Hiring,1,0
143,989,0.9970575571060181,0.0029424738604575396,We can help you get that Direct-Hire opportunity..See How! http://t.co/zOkpkQfBMo #services #GetHired #HireMe,1,0
144,990,0.9972911477088928,0.0027087731286883354,Interested in a #job in #Albany New York? This could be a great fit: https://t.co/Wxjotv0FuM #NowHiring #GetHired #Manufacturing #Hiring,1,0
145,991,0.9973005652427673,0.002699479693546891,Interested in a #job in #Pennsylvania 526? This could be a great fit: https://t.co/Qifzt9Yt8F #NowHiring #GetHired #Hiring,1,0
146,992,0.9972623586654663,0.0027376541402190924,Interested in a #job in #MorristownMorris New Jersey? This could be a great fit: https://t.co/mq3i0pAUkA #NowHiring #GetHired #Hiring,1,0
147,993,0.9966026544570923,0.0033973047975450754,Sous Chef opportunities are everywhere. EHS is here to help you be picky. Details here: https://t.co/zgqbL9N1W9 #GetHiredNow #EHSGetHired,1,0
148,994,0.9972720742225647,0.0027279711794108152,Interested in a #job in #Pottsville PA? This could be a great fit: https://t.co/B0WL4PKqQR #NowHiring #GetHired #Manufacturing #Hiring,1,0
149,995,0.9973391890525818,0.0026607466861605644,Interested in a #job in #Florida 20266? This could be a great fit: https://t.co/6VohW9Jt7W #NowHiring #GetHired #Hiring,1,0
150,996,0.9973068237304688,0.0026931739412248135,Interested in a #job in #Pennsylvania 526? This could be a great fit: https://t.co/ChC8yt8f3M #NowHiring #GetHired #Hiring,1,0
151,997,0.9974195957183838,0.0025804303586483,Interested in a #job in #Dallas TX? This could be a great fit: https://t.co/lbGcop8336 #NowHiring #GetHired #Clerical #Hiring https://t.co/zXqk4P1Lu6,1,0
152,999,0.9973883032798767,0.0026117032393813133,Interested in a #job in #Coppell TX? This could be a great fit: https://t.co/hVtBUAjDjq #NowHiring #GetHired #Manufacturing #Hiring,1,0
153,1000,0.9973112344741821,0.0026887767016887665,Interested in a #job in #Edison New Jersey? This could be a great fit: https://t.co/c0Ziv9UwKq #NowHiring #GetHired #Clerical #Hiring,1,0
154,1001,0.9971804618835449,0.002819543471559882,Interested in a #job in #Iowa 20227? This could be a great fit: https://t.co/mF0himiOZe #NowHiring #GetHired #Engineering #Hiring,1,0
155,1003,0.9973465204238892,0.0026534150820225477,Interested in a #job in #Chicago IL? This could be a great fit: https://t.co/BdNYgYds6e #NowHiring #GetHired #IT #Hiring,1,0
156,1004,0.9973037242889404,0.0026962903793901205,Interested in a #job in #Louisville Kentucky? This could be a great fit: https://t.co/hfcCmtHAis #NowHiring #GetHired #Manufacturing,1,0
157,1007,0.9972993731498718,0.002700694603845477,Interested in a #job in #Warren NJ? This could be a great fit: https://t.co/FOBavhvUPW #NowHiring #GetHired #OpenSource #Hiring,1,0
158,1008,0.9974055886268616,0.002594385063275695,Interested in a #job in #Richmond VA? This could be a great fit: https://t.co/Dupz83dXF1 #NowHiring #GetHired #Utilities #Hiring https://t.co/PjzwH0ljHk,1,0
159,1009,0.9972802400588989,0.002719740616157651,Interested in a #job in #Burnaby British Columbia? This could be a great fit: https://t.co/4poW5AZgdC #NowHiring #GetHired #Construction,1,0
160,1010,0.997204065322876,0.0027959835715591908,Interested in a #job in #Hopkins Minnesota? This could be a great fit: https://t.co/oLOHzAwnyO #NowHiring #GetHired #Accounting #Hiring,1,0
161,1011,0.9972240924835205,0.0027759468648582697,Interested in a #job in #Champaign Illinois? This could be a great fit: https://t.co/Pjs8QQyKoE #NowHiring #GetHired #Manufacturing #Hiring,1,0
162,1014,0.9972711205482483,0.002728810301050544,This #job might be a great fit for you: Equipment Operator(Construction) - https://t.co/65g7XQ0QEF #NowHiring #GetHired #Manufacturing #Strasburg OH #Hiring https://t.co/M8GxzQkjbj,1,0
163,1015,0.9973479509353638,0.002652079099789262,Interested in a #job in #Irvine California? This could be a great fit: https://t.co/fNCxRBzqk8 #NowHiring #GetHired #IT #Hiring,1,0
164,1017,0.9973371624946594,0.0026627988554537296,Interested in a #job in #Robinson Illinois? This could be a great fit: https://t.co/HD7oKBvAbI #NowHiring #GetHired #Manufacturing,1,0
165,1018,0.9974687099456787,0.0025312628131359816,Interested in a #job in #Sparks NV? This could be a great fit: https://t.co/GeYatnwBv2 #NowHiring #GetHired #Manufacturing #Hiring https://t.co/92vsaVkho9,1,0
166,1020,0.9972533583641052,0.0027466630563139915,Interested in a #job in #Kentucky 20005? This could be a great fit: https://t.co/qJpKzeZIWg #NowHiring #GetHired #SupplyChain #Hiring,1,0
167,1021,0.9973102807998657,0.0026897243224084377,Interested in a #job in #California 20005? This could be a great fit: https://t.co/P1olM6R1xG #NowHiring #GetHired #Hiring,1,0
168,1022,0.997305154800415,0.002694855909794569,Interested in a #job in #Florida 526? This could be a great fit: https://t.co/TgcF5ehP4R #NowHiring #GetHired #Hiring,1,0
169,1059,0.9952770471572876,0.00472293933853507,I am currently looking for paid Sales Interns.  Send your resume to scott.m.herlin@sherwin.com #jobs #jobhunt #resume #intership,1,0
