rank,tweet_id,text,score,point,class,Calibrated score,log_score
56238,2422490294.0,Anyone have any good b&b reco's for this long weekend? I am in serious need of a retreat.,0.996884286403656,10,0,0.152698029228868,-0.0013552496049645
56239,3.70965313971429e+17,"If I can get out of here on time, I'm thinking maybe a @PassengerDC / @HogoDC visit tonight. Anyone else up for it?",0.996884286403656,10,0,0.152698029228868,-0.0013552496049645
56240,3.77152378467656e+17,Working on this sprit so I can try to land this commercial audition,0.996884286403656,10,0,0.152698029228868,-0.0013552496049645
56241,1965561094.0,"Anybody know a site where I can get good, free quilt patterns?",0.996884286403656,10,0,0.152698029228868,-0.0013552496049645
56242,8.68331770911089e+17,Anyone in ff having a party?,0.996884286403656,10,0,0.152698029228868,-0.0013552496049645
56243,4.99580089416561e+17,"Today school work, tomorrow job hunting. Friday... i dunno yet.",0.996884286403656,10,1,0.152698029228868,-0.0013552496049645
56244,3.47891382498767e+17,Anyone wanna go to the movies with me aha,0.996884167194366,10,0,0.1526532172052079,-0.0013553015387152
100001,1.21136679741867e+18,@Nick_Marseil I still need to do most of these myself.,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100002,1.41880747450577e+17,Hungry so I'm goin to eat breakfast anyone wanna join,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100003,2.86295241131168e+17,hobbit at 9:55... anyone?,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100004,1.07441726159367e+18,Need someone to make some emotes for twitch! Any recommendations???,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100005,5.63773773808022e+17,"Anybody know any good gun ranges in the DFW area?
@joshuaaguilar94 @andywalt",0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100006,4.81475569096225e+17,@SarichGang is it any good where can I get some 👀,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100007,7.33654628496069e+17,Can someone sell me some greens rn rn,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100008,2640060243.0,Got a lot on my mind and trying to figure out where to place all of these great thoughts?? Any ideas?,0.996490061283112,11,0,0.05719995362144016,-0.0015270284752111
100009,7.2022475401619e+17,I just need to figure out how to do both at the same time,0.996489942073822,11,0,0.05718276478711937,-0.0015270804295074
100010,1.18899159523386e+18,"I really be dropping tf outta my phone, i need a new oneee",0.996489942073822,11,0,0.05718276478711937,-0.0015270804295074
158490,1.96693478732857e+17,Looking for a good home cleaning service in the Tampa (riverview/brandon) area.  Any suggestions or recommendations? #cleaningservice,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158491,1.16648315790397e+18,@DIRECTV any update on when cbs will be back in the buffalo area? Not missing football I’ll just switch services,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158492,4.13902789996061e+17,@_DamnnAfrica nah I'm always at clarissas or with her. I'll see if I can find a place and then Maybe,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158493,7.18646156763509e+17,Does anybody else remember the Eerie Canal song? Anybody?,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158494,4.87092195179397e+17,Is any one still up,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158495,6.68999126013624e+17,@DanXIXShay @DanAndShay I need the pullover omg,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158496,3.58269413075599e+17,I need to fucking talk to someone who knows Davis in&amp;out cuz I can never fucking win omg,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158497,9.58653488044482e+16,Anyone have any good ideas on hostess gifts for my girls throwing my baby shower??,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158498,2.54802410751549e+17,tryin to pick the right one,0.995994567871094,12,0,0.016202330382680107,-0.0017430302008416
158499,6.67382941907948e+17,@MzMadero I need that,0.995994448661804,12,0,0.01619738761774933,-0.0017430821809845
251189,2.25338981825511e+17,I'm about due for some new oaks,0.995187282562256,13,0,0.0020675018967930116,-0.0020951824405613
251190,1.24212038743493e+18,@UncleDrewGB Yes sir I need some new shoes please!!,0.995187282562256,13,0,0.0020675018967930116,-0.0020951824405613
251191,9.64674247690854e+16,@MickMulligan I need to get it I'm slackin!!! I gotta hit itunes,0.995187282562256,13,0,0.0020675018967930116,-0.0020951824405613
251192,4.86656031234068e+17,Someone inspire me with some food!,0.995187282562256,13,0,0.0020675018967930116,-0.0020951824405613
251193,3.19263200858227e+17,"@iansomerhalder love your latin tat, got any more?",0.995187163352966,13,0,0.0020668779072808077,-0.0020952344628699
251194,6.11186873923433e+17,@r5concertupdate Hi! I was wondering if anyone had a code for presale that they're not using?  can you retweet this please?,0.995187163352966,13,0,0.0020668779072808077,-0.0020952344628699
251195,7.34503665420096e+17,@callie_mcculley I need a new sweatshirt soon,0.995187163352966,13,0,0.0020668779072808077,-0.0020952344628699
251196,4.76416131188933e+17,@FarrFromDaUsual If you get me a job,0.995187163352966,13,1,0.0020668779072808077,-0.0020952344628699
251197,8.53672993574277e+17,@YungNaffy @SeedlessBacon Hmu when you're about to go and I'll see if I can,0.995187163352966,13,0,0.0020668779072808077,-0.0020952344628699
251198,2.25609812010992e+17,need to find out what is filming on 48th so I can make sure to never watch it. #commuting,0.995187163352966,13,0,0.0020668779072808077,-0.0020952344628699
398108,6.67792151443407e+17,@PlunkettPrime I used VA for first time in August in Palo Alto and they decided I need PT. Still waiting on appointment.,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398109,5.2527949179154e+17,Strategy as Tires: So does anyone know how this works without taking it completely apart?,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398110,3.42671105200378e+17,Venturing out into this tropical storm weather to go to the pet store. Wish me luck.,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398111,3.99547725772911e+17,I need to go to the gas station..,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398112,3.28777326408131e+17,I CAN'T BELIEVE I'M GOING TO HILLSONG TO WORSHIP JESUS WITH ONE OF MY BEST FRIENDS THANKS GOD YOU PROVIDE,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398113,7.27219348771852e+17,Have an extra ticket for The Used on Wednesday if anyone is interested,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398114,5.89490713517142e+17,@Texas_Baseball any updates?,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398115,2.46648876348629e+17,praying that some things come through for me.,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398116,4.37778644094566e+17,Anyone have a AT&amp;T iPhone 4S for sale ?,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
398117,3.21441232884736e+17,I want to go hiking or to enchanted rock this weekend....,0.993769943714142,14,0,5.9996143625056346e-05,-0.0027141425034352
630958,1.08133838089093e+16,Planning a holiday lunch for the 15th and would love to do it at @sundachicago. #possiblymaybe?,0.990997433662415,15,0,6.806431950411527e-08,-0.0039274701844471
630959,9.00531646742639e+17,"@littlekatiehar Ahhhh gotcha, if you ever need help with anything I've ran a bunch of yahoo leagues before.",0.990997433662415,15,0,6.806431950411527e-08,-0.0039274701844471
630960,3.98300130463318e+17,"@TRG_gamingclan if you've got a minute, I sent you a pm over at planetside.cc would appreciate any help you can give.",0.990997433662415,15,0,6.806431950411527e-08,-0.0039274701844471
630961,9.75217912033133e+17,@RarePlayingCard hello I’m new here but I would like the ask if you know a lot about old vintage decks. I have a double deck of cards that I can’t seem to find any information on.,0.990997433662415,15,0,6.806431950411527e-08,-0.0039274701844471
630962,3.93467553529356e+17,I need someone to hold me down NOT bring me down ya kno?,0.990997433662415,15,0,6.806431950411527e-08,-0.0039274701844471
630963,1.18017978364205e+18,I can’t wait until winter break so I can go back to work and doing my own business 😩😩,0.990997314453125,15,0,6.804458423667675e-08,-0.0039275224267014
630964,7.1237284097731e+17,@TheEllenShow me please!,0.990997314453125,15,0,6.804458423667675e-08,-0.0039275224267014
630965,1.23960843879727e+17,"@thrillist you follow me, any chance of getting your support for my company to present at Founder Showcase? http://t.co/OmeNizTE tx",0.990997314453125,15,0,6.804458423667675e-08,-0.0039275224267014
630966,2.80744027303866e+17,"If anyone owns an alien, please bring it I me. Thanks ~",0.990997314453125,15,0,6.804458423667675e-08,-0.0039275224267014
630967,3.70378213156868e+17,Day off tomorrow anyone want to go fishing?,0.990997314453125,15,0,6.804458423667675e-08,-0.0039275224267014
1000001,1.06860083741555e+18,My first quarter at Drexel is almost over! yayyyy :))) can’t wait for winter break I NEED IT! 😫,0.983927547931671,16,0,2.460776364085819e-15,-0.0070368799141265
1000002,1.14148731358068e+18,@maggiekb1 I think about this often when I'm staring at a heap of discarded pipette tips and tubes in my benchtop waste basket after one day's work. I would love to hear sustainable solutions,0.983927547931671,16,0,2.460776364085819e-15,-0.0070368799141265
1000003,6.10936691306709e+17,"\""@ley_horn: Someone teach me how to not be so clingy to the guy I love\""",0.983927428722382,16,0,2.4600670257864627e-15,-0.0070369325317605
1000004,4.18924418770149e+17,@mikexconnors I'll try it! .com?,0.983927428722382,16,0,2.4600670257864627e-15,-0.0070369325317605
1000005,1.12631189595329e+18,I want some rotel wings and pizza,0.983927428722382,16,0,2.4600670257864627e-15,-0.0070369325317605
1000006,1.23139190146462e+18,Gonna take myself out and get me a llama and an orchid 💕💕💕,0.983927428722382,16,0,2.4600670257864627e-15,-0.0070369325317605
1000007,3.48144441422397e+17,@5secsofsummer I'm having a party over the weekend and I'm going to Walmart to get a bouncy ball so we can play Derpball.x🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧,0.983927309513092,16,0,2.4593578919916878e-15,-0.0070369851494012
1000008,1.19730496848472e+18,@rmillerwebster I would definitely be down to join if there is room. I will head down around 6:30 to see if I can tag along.,0.983927309513092,16,0,2.4593578919916878e-15,-0.0070369851494012
1000009,1.26275597419819e+17,"I should probably work on getting up for class or something, but I really don't feel like moving.",0.983927309513092,16,0,2.4593578919916878e-15,-0.0070369851494012
1000010,1.0548531960893e+18,idk what my future career looks like but hopefully it lets me live the way I want to :))),0.983927309513092,16,0,2.4593578919916878e-15,-0.0070369851494012
